cpu_usage,memory_usage,latency,log_errors,disk_usage,server_temp,active_connections,peak_load,anomaly
70.49219926652907,9.944235354942617,164.3883249946424,74.33528955700123,74.08071650783464,43.74699683468394,282,2.103770755392307,0
78.54576537958458,22.920308929676498,256.0894669506646,72.3330303993963,44.646285037380146,43.90741665699478,128,3.118034867875364,0
31.38737895931597,29.372111671040997,287.5013356504134,13.605623443164294,46.206521026868685,84.08399647375398,391,0.9479661732899692,0
75.53947137506736,48.17605922868831,171.89476043092031,83.60789007952809,80.49610831949798,80.0349960276622,955,1.8788525030927594,0
43.10048194473279,42.02229784754547,156.76609168326877,15.478603484611197,96.6506327182659,63.211853121431,545,2.753892237473997,0
66.90752475342215,40.118499751141165,30.091633719326126,30.11755869973588,21.39902855624745,66.96664802494327,267,1.5426529617913627,0
67.01767396848052,23.199621636408228,166.91747645506692,24.8976899161365,47.856721319093744,58.459534233017465,492,2.9384147437391848,0
58.21972156672826,54.01119584433987,117.09382829479141,37.23070985730478,53.28474472758732,53.49999257272853,518,1.4889169132822233,0
18.12607930489675,30.69109154608437,184.1049078606552,25.466376588996187,43.868063525949786,84.9286128730999,101,3.4254524869274925,0
85.17722460303142,62.683611094954735,119.67427262358127,48.8950926438452,42.68702113446025,37.536762211218125,988,4.569594531126414,0
38.870205847456226,40.95095471263142,75.8882414178582,40.74078813546854,14.704180080543688,55.10680738297368,170,0.8846988680820713,0
26.786665935986882,8.954678718563672,33.01475619237107,98.65694907793265,71.6984758506361,50.67371447927252,158,1.4747721609923885,0
13.669762739928753,43.599186410752345,97.90094115372425,5.592635012822567,49.259297540804084,59.8890432150689,126,4.299903622671485,0
63.18036488694176,21.481552972197036,33.51022611488692,14.218137638735161,27.53144223795341,57.457912472710504,467,3.3419906844888088,0
70.98079256580542,44.238613391224135,57.18460049307526,5.282589390860249,83.44301520718615,61.13337189906488,574,0.8541901271415435,0
11.492904603507053,5.387392334231562,296.26416678096604,62.58411949823758,82.23046733364652,38.395138633619645,823,2.688575517992729,0
56.088375246935286,12.017530542085442,136.0105492874525,5.450927741371958,53.775246528000444,60.78849009079663,54,1.4439133175510075,0
30.384619767814417,54.91144731106454,161.90217111897988,83.64397373761233,36.86055950329845,44.54512883323265,786,1.3959337733153139,0
68.06555113685049,15.312312092481438,262.7174659774785,51.19386306819278,67.42834532168072,41.059880939291475,783,4.732904045122357,0
25.69297861044923,53.73359089030522,298.69282564475293,52.70076245815337,35.933692219966275,33.89005312717147,828,3.9269369663424905,0
72.18439642922193,18.594393572627858,176.90076255668106,56.15945077121942,31.240713729134082,75.75915352536845,243,3.6330376708586467,1
44.806181167048365,41.501560333698585,244.67977720803063,17.081370630621073,75.74631886236939,55.646515251393595,384,1.5751796768503639,0
94.30569898630611,44.731486131119354,101.4476021793192,19.769030311448756,13.629271574885564,67.5986209987055,556,1.033580448684277,1
22.376884973139394,33.29724944813834,95.19446744695088,31.88173228730047,18.529162393113456,73.6556005982846,859,4.418746795784076,0
40.695971594523265,20.23457263189407,123.79759769339526,59.34964158218514,10.61093566212308,70.7589999188132,958,0.5264580620410292,0
20.212616911653015,14.396595711379057,203.38964248872648,21.011777594021453,23.764886782788352,58.23004314538093,924,2.2464339066545884,0
93.22242564507064,3.090929337432852,206.24654833025414,11.633172713326124,16.209100783941352,53.27391173710379,206,1.749256263326001,0
88.9605418042883,20.1486232781656,97.995633221588,97.01168864184322,99.62221310019267,52.55759457843982,34,3.066692901569706,0
33.21474649436401,42.14925580347083,44.29692762030546,2.1981814809622913,35.99289729586806,68.40292781580338,404,1.6272879614862563,0
69.39856414307611,60.11320356225441,191.55689565732501,80.26974053360216,23.434121140232257,59.6876612965124,723,1.9004241169773857,0
83.54999801810942,55.88588238257228,42.85612934568553,78.8035149575022,31.689663219632614,80.94793487931064,794,4.325179347469371,0
59.96807304395161,49.26208092172406,175.65528992765238,29.7214113845096,94.25130143861212,82.48211905960272,45,3.2143497053203345,0
57.66855205204058,50.67218262495782,209.55952777661116,13.56266160073134,56.81442007219561,40.23362268039111,483,1.1555713729821577,0
31.76670618104065,42.8940489189877,211.68039143636324,14.562864670542341,42.83362866770712,38.174019092743535,232,3.769121945731242,0
18.379249102530927,17.398072026658188,227.27427264458103,69.74316172371925,88.60523121182975,67.82405556215997,873,1.4335664066594527,0
90.74941821579941,58.15328693446728,262.493529361871,64.28065910861737,45.54912434941292,48.073544883736766,798,2.4485221855061603,0
91.03762514469975,43.25613565006754,152.4879026296126,78.27456742513867,40.150771296192616,31.114243125905933,539,3.40973256577682,0
66.97913115459411,36.30775975176772,220.4235109112235,93.74811723991047,28.6554270294762,83.3185601617773,197,1.7236829185586928,0
40.51268119438306,7.992336560449307,187.65595693292184,69.1927363266592,44.00171415184703,43.614046034628494,411,2.228480666041065,0
41.428861715139476,29.164499259804803,60.058782240316354,15.585153655144346,38.50159204152334,85.75683910114854,266,3.8036731878686787,0
75.33601109832155,30.002571085721357,12.57844523647541,24.344261676541066,70.95735633683269,73.04606705269522,663,4.720599290409545,0
90.73992339573194,55.46750739992821,88.93970877469546,84.21937308731145,36.06244342036544,75.75920939468907,145,2.8816027563176285,0
89.83777818386056,35.43883787183067,135.69494336959772,20.93060758342086,61.94797717803053,42.08768974758962,971,0.5448693720048023,0
80.18879912718614,24.965234585135807,187.0462536064536,7.252231695448142,15.930294852877545,44.05166553700877,828,2.023086880588237,0
67.78284815388591,62.53842069617154,255.73800249844558,70.32800540422505,27.216024102686294,61.276065229443944,600,2.293854506804905,0
17.572596849554394,7.975397379557887,62.89248642831886,40.2526355490142,46.666474445021386,40.32599115899173,453,2.026281290010098,0
24.54658426851524,27.62055098365251,42.03718802005074,92.00400525459035,94.3254328517826,48.32590156098193,427,2.4632098750200324,0
90.86987696743714,3.647554535798533,289.2265845049266,65.02550710936616,43.952678714412585,49.28774867686827,301,3.3469981421827986,0
64.57861536936309,47.61395960831661,36.8731450160401,9.041897779166074,69.76667090798507,39.57779599516584,583,1.0450761214898892,1
10.827734645496669,58.83882278854649,146.1548656816208,94.78565672536607,32.957850017925836,42.31097000370964,138,1.7268372899037747,0
19.132438857942887,18.642351761680835,177.74129999402405,25.85572636402459,21.433021837590857,77.3131105204954,350,2.7844163870793106,0
69.71515921972502,55.075525638344615,164.70545416769428,33.72124904062858,15.268294007204512,40.031751272836104,819,1.9200798868098878,1
10.455542546159682,19.40974851909956,30.379486324718243,40.2260413683542,37.48721486884762,31.70744351063535,266,4.959884021609117,0
24.472724627574877,58.37852018356666,21.82293963106771,5.122429640431325,24.189492411721716,67.7612965577363,733,2.4414416016686973,0
59.38604104299275,48.49959992659739,36.11761110100552,49.65154222306049,25.66094032145118,88.558987163547,575,4.414096191164973,0
72.27056779234239,51.70912694101063,177.7483667424207,12.331849107529225,78.4683377548255,49.872828877387285,696,4.53429426026239,0
68.67651335523405,2.1344130028286337,165.58174185212474,40.097032668835176,11.42542638503868,37.11934219177514,109,4.2620314987505745,1
30.18423785145038,61.657052495663635,73.95353365083956,35.07097879920843,60.2029113161891,64.22323952205184,48,0.7110420842532552,0
74.09612992127823,46.780272500430364,193.14337184444952,77.28400834265034,44.15152425341183,84.38125266573877,935,4.764860292260082,0
31.352417874712007,20.1993190093264,246.91991310641657,80.3170511632731,55.58949999176925,77.04370678970872,272,1.079341529599296,0
39.285972834334096,53.25186388610736,17.26579315474516,15.3412882389088,60.65472134931426,67.35095210476297,159,0.6548163247143253,0
77.18422646062217,18.73583550014059,151.9483333466725,36.65511873792262,38.20309250115504,48.90338979645596,642,2.364663235579509,0
68.46696091424931,55.98349189266606,208.34657157029363,37.33531610318317,36.559797416585674,62.5128103965732,699,1.3758531474103524,0
86.43010694447601,8.092564595952032,79.43201848555769,15.141044393608505,76.00616644014151,35.474690478255326,822,1.3288843834845627,0
69.18516030703091,45.332216580030135,95.79241706147899,79.84535050511906,88.41492893090414,70.73672545684019,339,1.7951882601926776,0
61.147774300192445,35.06400402862935,186.02318138186823,70.72283283354233,27.332346921267508,73.50576113385905,129,1.6178252236108468,0
18.430729104528325,7.081671622312771,269.8909115659024,19.038178629703474,18.785688448163405,87.90189737459514,593,3.581579309675689,0
43.09442227534902,16.239311180306856,243.9277039893553,36.6721908593799,90.80162257528234,45.6238415247043,228,1.3404978798623153,1
33.86821309135529,1.7814542854708317,177.02341463437713,10.580502485651422,41.49059172826588,31.107385142581357,915,2.9440323733876634,0
31.95906790411752,30.53238182426387,220.41540673838853,62.820659709304394,59.61856515965327,62.73650786562904,919,4.938919457645884,0
97.57094992772011,19.979711427880023,112.6226287113006,12.137192454861967,42.35888300680031,72.40743026380886,823,2.4457208943033,1
45.378795220008435,38.69652151075881,194.08483078913352,98.59341686249178,21.32221027114462,77.42444855297927,132,3.388428989579464,0
90.2841899659402,19.725981885642884,142.52356938262932,78.06820746878623,63.03984804529552,41.624335981488635,253,4.8621725497844315,0
